,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sum_creator_normalized_accumulated_reward,overall_scaled_accumulated_reward,num_creators
27,16.877306744266445,12.930155239677664,20.202367716495484,19.85312186309111,18.78642947674376,15.349763038574281,15.191074492021686,16.176687818523906,17.21100927626239,15.272882822569576,13.937212564676518,16.545449291938464,15.304179353843994,14.022880812144649,16.673951376601558,19.593434659742513,20.09981336305799,19.921472079809917,20.169958219680097,20.183560220050822,3087.4055363658886,2372.405536365927,7.0
28,18.032700594636783,19.662613279441054,11.436575110346046,19.360088135261066,19.42877929050639,27.273798124917295,29.38139857564264,30.67912237714175,28.085781299719006,31.96400097229886,28.9710850394798,32.31180492594298,32.535043167788544,28.125446522480615,38.37781211647916,37.97412687129046,38.35780464999933,46.83374010527759,39.9565480385153,40.13355464032029,4087.377606886974,2200.377606887028,5.0
29,15.696754757154334,13.125562974474736,13.93578222557692,19.585898042859558,14.872123948857123,15.430531010845833,26.285094810033556,27.93907593004466,28.6786946658345,29.294399360982283,19.610764567416503,29.224405372579923,24.769749647277308,24.812755788293458,29.22492473695573,28.42846482909366,37.92907483452897,38.268164988973695,39.114209306602255,27.252541331791786,3839.4826584494167,2369.982658449455,6.0
30,15.31887626121112,11.350350825889999,11.564566789433337,20.384136334761823,13.043469507758356,35.90248719109299,33.753039067131674,37.310773194979426,34.323198880794656,35.905985186235135,36.02902624526689,34.036966627423716,36.743948299687496,35.98848071824758,23.502538016711288,36.44740792232263,34.83286056948858,27.932943088409047,44.83731258935295,43.209335410351834,3785.1722241474076,2214.1722241474486,5.0
31,16.642474599779554,20.95455202959841,20.646802809899164,12.681105036895184,14.08067490619905,32.77076677766487,25.91494771831104,22.058441770406645,25.997594406406986,20.93707118046221,22.777352566643696,21.396551310444163,23.655009900191015,24.80395904130353,20.619151198541562,25.173593942534165,20.84062058502146,23.343776691227276,23.40617571395444,23.48553864608463,2993.1394025188993,2245.6394025189215,6.0
32,18.643619749907522,18.65088521114026,11.9312625428411,14.885151521357482,21.023691104289316,22.203036703094572,24.552943832126942,39.80403507612366,19.319176592982952,26.942463838818213,27.887381658790673,40.713494567706675,28.19285998164533,22.793508230527834,33.399956220521744,26.68139797684544,27.275728881392432,29.469829816026095,31.184952638124695,30.600287567182797,3258.8602696867238,2415.3602696867506,5.0
33,16.303570278685537,10.994861400610386,19.218729168724295,18.094261327798968,19.338962599685395,17.386742051442145,27.687279619299854,29.343730108719928,27.352272488166427,27.87344246668582,29.2873615027326,29.085458459563988,28.326577228815854,27.435037328006274,30.44508081323553,36.103539346990715,38.353955771490995,37.341521736180766,32.37064018134614,37.11871491501673,3846.794953927877,2059.7949539279084,5.0
34,17.54144152604102,19.426116798182818,20.03940565136481,20.347080885094883,21.15153641401937,24.986312712728935,27.793745655811293,25.95745156795445,28.158091949583337,28.945966604006628,29.305893785342022,29.452297167482328,29.53523162567825,29.580420547889332,25.52599914718087,29.41957059882344,33.536834319865456,33.66584446537354,33.88621288139465,29.698968808935792,4369.858686975862,2435.8586869759115,7.0
35,15.113902508392801,11.330188211735663,12.307969544331607,11.877700599430078,21.746133675887506,28.957697998374886,25.42822728926542,23.166555399204025,23.88594271566219,28.521166761594827,30.22998508681267,25.854681620687824,24.102752660903615,28.488025094100703,25.929867283388056,28.04351410217432,34.92427148491396,37.44922322318274,37.975813505578685,37.931921898801534,2779.925945908527,2174.9259459085642,4.0
36,14.74620398364026,20.450998169049527,21.58571079571508,20.261514544163425,22.50957385720985,30.614967707035344,32.436006687900964,31.422590933801693,32.59964888792514,37.06487227771947,39.02293209162675,34.30693322475804,39.32955843070939,39.53889389521047,39.905885060257184,39.79053052483565,48.26705160566953,42.05490905494726,47.60557539525926,43.9428778713167,4408.162215681089,2474.6622156811177,5.0
37,13.763620574154748,11.714387257831632,12.28862059083293,21.774936436350423,11.864744619640192,27.31420704629686,28.945383314931224,30.083924444128797,30.91500599200149,24.89210019198481,26.012233479298356,24.749121684137027,27.663666756394424,26.773974861299575,27.952416580744238,30.50903524339037,26.389665207542294,29.997404648755037,25.551770738312644,44.322303056721566,2874.424161017793,2213.4241610178333,5.0
38,17.71762443744877,13.084403219964164,14.299364152377152,20.814529215553414,20.728081434125112,37.74656784211211,34.10006612703423,21.529924890111747,35.263472962427464,37.39572349827082,37.83123535891294,36.38820256780465,37.849972535785355,39.27723985482396,34.98394683287597,44.41155904555171,47.18866612567126,46.08596825687082,46.54496989317313,48.38682107466484,4143.728061395301,2416.728061395343,5.0
39,14.567566478915918,12.017237976805339,12.424692060654229,13.576836785486938,12.851983642407584,20.349016928299882,17.45800157792973,20.368079657089172,21.15879364653998,21.80266632518872,23.483765386994353,23.423913419996925,18.432589013095544,22.977518829739683,23.27368570749908,20.947283757852453,22.18440222056378,22.15407340672086,22.131078914826826,17.092574187883038,2875.04527030424,2368.5452703042424,7.0
40,18.519419752065367,18.931285647945394,19.863806328999,12.853720025935374,22.270658472043095,40.741202945390796,46.26060181982282,48.326183377333514,31.871567135851045,49.54611190714629,46.35505920488306,49.448508628576676,49.799692841522074,49.043510446274425,42.67605251149776,45.23428465246857,46.98912621034187,41.778713571005575,48.197672378835975,48.932723426350094,4350.3939575563845,2519.8939575564214,5.0
41,15.617646648841859,11.714721963347545,12.93510826233965,12.241193658634364,12.641092576089926,20.970860237559442,20.75966958248502,18.309586534904863,18.674723722468382,21.76991117495379,22.767851941892868,23.127944017609643,23.307427212300485,23.380427399176824,27.708824289376746,21.78684511834062,21.716307297106596,26.612706267141636,27.193856444783098,25.90383752831508,2882.60686799806,2375.106867998084,5.0
42,15.829827851472213,12.677537490590856,21.341090263400186,22.0914673979511,20.109695242073677,25.455641796104373,15.296132144921117,25.202138417112835,27.47824291917445,28.907151294555746,25.768990031176145,29.254564377874345,29.315492852500228,26.029841897905214,31.92206682249545,32.7759781573759,31.20765938936243,32.773734670021895,22.74963207963565,33.59593459348629,4077.3367882921193,2382.836788292167,6.0
43,14.366208842832549,11.07047266861861,11.35064224808826,12.762139877514747,19.591646314986683,27.779863786765354,26.620012596622416,14.150122644568839,25.32586443763629,25.826854384245593,29.993840305591853,30.480044834124183,32.12025296151595,31.12187450247315,32.55909036705235,29.51483871209101,36.98099766015813,34.652804314016095,39.347337503794506,39.59382967738126,3853.012249031156,2226.5122490311846,6.0
44,17.31648658510843,13.327674556090551,13.57174518308798,20.525064514281716,19.732000345727936,19.0962726941542,19.3772507357675,20.5607894361756,20.41619000494588,20.374763564844994,19.251744414473965,20.38937254035776,24.488296594668896,26.710069150611275,24.310307158800168,23.71703134725999,31.324680852447592,33.099157581759755,29.395119241052907,31.706123594345172,3043.9740274340743,2367.474027434115,5.0
45,17.26904839383328,12.316698002885385,13.465319264724593,20.465158701003435,11.92918461425272,25.481313821459015,26.935352810372244,26.866068043199306,27.843515038520522,25.771190103015215,31.404202010008508,32.11466520405286,33.40975047979162,34.17238288050742,34.87454441760655,36.811954961524634,38.90155217626687,47.055225025714435,48.19690307174896,52.710107773319464,4085.9699932330304,2366.969993233062,4.0
46,15.361645430449858,11.58315084438578,18.615753959581532,20.968324878816823,19.48178611725088,27.22402879684309,29.066933219094967,28.046126414953196,28.026127305782925,29.25018642636587,30.85728012679842,31.563859086283465,31.738801697569215,31.40266765606592,31.63775423962722,26.924888423505504,27.168812832382564,27.543950548682655,30.6742205366152,33.68084288683493,3940.07113079985,2091.071130799898,5.0
47,15.674723785849688,19.243821556916906,20.330331979071403,20.02010470953848,19.090912274449728,30.79337902184682,30.40711367826639,29.273375188161385,32.31214853327247,30.993740603325964,32.74267299734346,33.64590543314801,31.05067872501656,32.911080595253125,31.51072111189842,32.890518867700976,32.43363406310334,34.07872615659725,33.11276232597462,34.370642657618454,4321.288642767953,2399.7886427679905,7.0
48,16.107256775725414,20.54580654266555,20.678816996122563,12.050556360254138,21.884832060957972,28.712934179165202,29.709092574523098,26.035692503220844,26.38519361359286,27.309838267278252,28.23708705341474,27.72404061521752,28.21718386722631,29.045635146930124,30.03962392498022,29.99045501148163,30.108664939616745,30.108423932265907,30.44702124709272,29.871841042105448,4338.342669660044,2495.842669660084,7.0
49,17.167428683471194,11.673340082644533,18.36786917871724,20.482669502505768,18.53140862952306,19.203058046574778,32.548920792461615,29.153725286993602,29.551187544815125,30.453217343409587,32.373386182546355,29.54181859709953,30.29465695404013,30.906064285967236,36.99725653244624,38.74630960100285,39.59645426603538,39.80629993797189,34.49495905843901,35.0049806304847,4058.2869661642535,2258.286966164302,6.0
mean,16.454720479622083,15.033155615864532,16.099811399006416,17.371802502812088,17.4408298602265,26.215707961025817,27.24727464215846,27.0469563582528,26.62952191639403,27.45109819310138,28.317451011862648,29.211947449119442,29.12229748702178,29.214714259521035,29.573886609215194,30.44522014744297,32.25379208324118,32.68199415935803,33.64615050062723,34.952349499243134,,,
