,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,user_accumulated_reward,overall_scaled_accumulated_reward
0,2.085203806728061,2.0838323406027035,2.084836688723261,2.0772322205898295,2.121148763258769,2.02006741612094,2.269553069574398,2.381909186761732,2.1816556837613503,2.5019316403881837,2.613812803981621,1.9986973904595333,2.6447482522520493,2.7291641887328466,2.7621132759182707,1.9635634802393336,2.7085809682979156,2.2528880539716956,2.682556832557148,2.323708780169565,2324.3602421544606,3218.1102421544356
1,2.0533094833647727,2.228502370908349,2.0335941001627473,1.9234384489558178,2.1330438291466196,1.8283736720300912,1.870214292353011,2.175114573206271,2.396779276068129,2.0263067452505434,2.1786325944466425,2.2390840759842146,2.2644419577905284,1.8310814706157605,1.885066996619836,2.47745123614911,2.372010003112594,1.8305629508556442,2.3499464113546553,2.4832390497787995,2129.009676907707,3007.009676907681
2,2.0345811470377013,2.0784968692189016,2.0043681613933924,2.081613495229004,2.0901102649850696,2.1735283415011177,2.2866993151005324,2.1533648761938577,2.467643607319028,2.2988820045478615,2.3449720118772768,2.4176050583791424,2.5049970430081037,2.395319829790403,2.2690743424337794,2.5554251779165127,2.462559002017989,2.69597416378934,2.6941113537016634,2.0554000091942592,2303.2363037317464,3041.4863037317477
3,2.0546203582005513,1.9046992245798875,1.822762768713541,2.090918383076763,1.8607660314012464,2.172001372934957,2.274960971884023,2.3573180148985973,2.1437158519464976,2.241503769968215,2.519466372196108,2.3799618374272016,2.590418656287417,2.3936138489499106,2.167434363733446,2.1226691163800973,2.496577385797588,2.6805745830131205,2.3510424583294474,2.5711229784920295,2259.807417410532,2558.057417410513
4,2.1331426853623925,2.058045173923804,2.0455129586091716,2.0408229085474874,2.2344035041301846,2.2396676879322452,2.384995144578752,1.9916861718950838,2.029702708343212,2.4749975372170763,2.0210054340036585,2.614501064401253,2.1521461882874977,2.1447355955849914,2.5590935001933817,2.580377996092123,2.2001207776170393,2.563141581813702,2.6419794843156272,2.1981619992080614,2265.4120051028376,3171.9120051028212
5,1.9928282769974857,1.7277441331621615,1.8480145532236956,1.9888261182812317,2.464160574798062,2.2475331915316428,1.854658829362897,2.2144703027055597,2.7158988721689594,2.413556441503455,1.850128381117491,2.203977235447579,1.8402101756442824,2.2907027131687885,2.4374187247471717,1.8561520915625733,2.173550194893995,1.8445324844089022,1.8612362017745516,1.9426690838194665,2088.4134290159977,2568.6634290159914
6,1.956775559626345,1.79982651511151,2.1086567198386335,1.8569292138565276,1.9728406708559854,2.1350891916421206,2.2605280092032416,2.795427289689897,1.7487133227877498,1.9836912612665156,2.1735874695855038,2.2973985475316923,2.3524453227766626,1.7609006402921321,2.345829964366757,2.1519769766922154,2.1698093884996648,2.263778552836214,2.11638187078326,2.1982918208764906,2122.443915405956,2866.193915405941
7,2.0506977883423008,1.9485086049955094,2.1237615124126896,2.161544112830671,2.018373559476995,2.284878778271174,2.53121503715092,2.105930129355702,2.269308559736369,2.172373652981363,2.3755939429206303,2.2701856136427456,2.019781697449906,2.378665938077245,2.5233011769987224,2.201748279859487,2.1008998444169795,2.3346921581298274,2.1277861690047772,2.4334976684825724,2221.637211226829,3098.6372112268064
8,2.037653584302208,2.177443725606238,2.11567812829263,2.416647762351612,2.7000165981425415,2.190121242899582,2.320219383191785,2.1841028625250036,2.5065974659323085,2.165608285767445,2.4797529743673277,2.454718375934841,2.6928525394089515,2.4087547312896893,2.6557660937222494,2.5148411176081193,2.279377173177279,2.6218693628339294,2.7873191108854707,2.3477422555078284,2402.854138687352,2748.104138687333
9,1.8664770627663108,2.028593960058304,2.227269219035393,2.2899734553229663,2.208021653525112,2.523310926575502,2.3705230674334072,2.0189369062129447,2.423183530176095,2.513300624178458,2.073914342825081,2.552489790563202,2.222919703334636,2.6675077580179836,2.4660676397386743,2.6850656515084137,2.356336790457975,2.7504982375316263,2.451955873482888,2.4156323313625157,2355.5989262053745,2682.598926205357
