,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sum_creator_normalized_accumulated_reward,overall_scaled_accumulated_reward,num_creators
0,17.553143869508148,12.007458383146542,20.126991462304062,13.077294788106377,21.906866029804682,21.26885118643719,29.615866296359943,31.35887479152736,32.85298701385265,30.50465593537732,29.053081758220937,32.29563794362343,35.134857611597944,35.71180876022212,37.450650578064675,38.75972777383716,38.91146889762391,39.42740811528105,39.78659007544161,47.56466549033958,4124.2856281305985,4124.2856281305985,5.0
1,16.4134589932957,12.882003264546707,14.287913910860519,20.133686267257154,12.902016814584659,21.05907007264802,22.3998434134045,22.695119694365562,23.772703033602593,19.177157526339993,23.000688902612833,18.782916573861907,22.944012658224178,20.20908417558449,21.8980661814873,22.941439207660647,27.44399393767526,27.400289064136512,33.75161877513701,42.56007215086106,3106.415583073992,3106.415583073992,4.0
2,15.714005576207814,11.60227019132607,11.647203544645873,20.131184906453846,20.302507535783477,21.448937121213806,22.75245285434657,38.890121224074505,39.974726471377174,35.911466715779966,34.33459497865147,37.585972562516794,37.77341255675333,34.36832278633862,39.11480311570392,34.651965534463365,39.152794236612486,20.414390246835183,22.216799141720458,38.90239729170222,3778.93065857271,3778.93065857271,6.0
3,16.70718210904538,12.646614550693695,12.496360810736642,12.515803039034472,13.240400895789985,37.11406246149406,23.5856266971965,21.15111655047222,23.48932765125939,21.427119094961387,39.23821343199945,36.354919169670346,35.15081866538187,24.448862668486186,39.75611367624125,26.247888784484417,32.01831695653486,48.976059443141274,49.213313895711146,49.49013778705584,3542.3371675750996,3542.3371675750996,5.0
4,16.54233476815428,12.032246767884029,21.027246871691087,20.65556151567128,13.990810603657911,28.39995292589448,30.558907627961876,20.963568645420327,21.333867889079517,22.361074172660285,23.49635830516729,34.70722283302686,22.967903862609376,25.343082947018047,26.398333074744755,27.63367221796712,27.498467143910563,22.817190684948816,22.474669440705423,26.466590444662643,3324.8281309644603,3324.8281309644603,6.0
5,20.078592086557993,18.767156404477024,16.7436983318075,19.83246435422198,20.879356310567594,32.35466318430821,36.02205545128768,36.756483217609876,32.57203582371104,37.16852972004907,37.36548264962073,32.8595905378041,36.36572402078824,32.0112307395246,41.15988359038465,42.54482002432578,42.561163457570004,44.08209564978806,44.424980460167355,40.585754171447846,4120.66093371296,4120.66093371296,5.0
6,16.262204869643377,19.64983771379094,19.190191031721064,12.914097011765742,19.55791528336438,26.106853681634234,17.80252467655489,25.14616068288221,18.721804804961664,28.395792881176718,19.755027285744163,28.65805602696102,19.44617120155027,28.98323397667494,38.60025868672195,32.68955944930777,38.62282333183714,38.512144546523665,40.70522353959605,40.012567488966994,3833.9925645881676,3833.9925645881676,4.0
7,16.91251175090652,20.193589894257652,19.918225486306863,19.306515244750635,20.407508727116785,34.53050102540987,37.871564395518135,34.432861538123426,35.31180189338742,38.06416120697035,35.0058377730954,36.43229306234931,38.345183571828784,35.29129073078965,33.25172000988315,45.51551997047709,44.53949990649062,44.00800940400061,41.41688131087476,45.26139365297577,4222.313323501612,4222.313323501612,4.0
8,15.121317939726023,19.45909452844323,19.730939929401824,14.708595947114045,20.18262370522938,22.65106733957546,34.707699262572085,26.2836337721881,34.965944311569366,25.975079029574868,27.163969787145703,23.60215344163443,26.812542145841253,26.815312808955678,33.393584414525165,34.0692057301806,33.49910763105072,27.686665547102166,32.92175911348886,26.12712844857183,3324.377386318083,3324.377386318083,5.0
9,16.12054891137042,12.47692341523248,12.544632149674536,11.255531180359375,12.541451625260702,43.204909755293656,29.455058883868936,28.262086854956692,48.78077016607423,26.30658398066919,29.38237852634311,30.846669254246514,26.285643304714835,29.036782762514484,31.157698659751304,26.042898532856725,28.58072499626462,27.215504945695443,43.34853174752443,47.43498342166599,3126.097001781176,3126.097001781176,4.0
10,16.30370868100239,12.164699076831806,13.674913201251556,19.261847708577072,12.294214892099955,21.271168610325713,23.089116908555614,34.595679061095396,22.994817272857773,22.177326698080908,23.136088910088503,24.11230199925286,24.30267179405207,24.830277650706233,19.444912990129353,24.163594723494402,26.502280163538558,24.82414899593967,23.482501671692035,29.269497871645353,2893.420147983017,2893.420147983017,5.0
11,16.7790685085677,20.44776623979464,20.75928500542779,11.41182552545065,20.636396051374827,36.569681334240556,38.324602851557415,39.98312947601145,40.629191315650736,41.027912545145,35.56438642855161,37.72883863364601,42.807183967518725,45.35702327388744,47.29432023086711,48.75120150385855,49.212067595416286,49.40471106192299,54.007415594145755,53.85366530455542,4364.886730577133,4364.886730577133,3.0
12,15.05272457461464,12.048919745933528,11.643440081696165,11.61088597147457,22.143989620231718,30.176356539532815,31.30894211299914,32.22748035280868,19.845698566732548,30.87306490978205,32.84863703033508,33.723207065394554,34.200289646957344,30.7869966308727,30.649419442163044,35.20476342107721,37.31060480486136,23.8765586279614,39.4161872781317,40.52284188552153,3929.465982127871,3929.465982127871,6.0
