,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sum_creator_normalized_accumulated_reward,overall_scaled_accumulated_reward,num_creators
0,15.276019033640313,20.019161703013488,20.02418344361641,19.98616110294929,12.705743816293818,33.500561801008075,35.57960891311969,36.51590988968045,34.847130698010574,37.51609700323422,38.44844003317947,33.32247825382891,38.706235435432895,39.40970157277305,39.68427729931818,24.835634802393418,47.2858096829782,42.72888053971574,47.025568325570475,43.437087801695,4111.860242154411,3218.1102421544356,5.0
1,16.166547416823875,13.242511854541721,14.767970500813766,19.217192244779135,20.265219145733216,31.90311393358428,32.25178576960864,34.79262144338492,36.63982730056697,33.55255621042045,34.82193828705473,35.32570063320088,42.84441957790409,38.510814706156545,39.050669966196985,37.718140451864144,55.15012503890637,48.38203688569456,54.87433014193209,56.54048812223391,3885.0096769076545,3007.009676907681,4.0
2,17.322905735188506,12.49248434609449,12.121840806966938,20.00806747614498,20.05055132492531,25.83455213438194,17.166870719378313,16.333530476211642,18.297772545744067,26.6180125284241,26.906075074233126,31.411464702708336,21.321407450058057,31.25228449850305,30.35053101738429,32.39589412797522,30.589707157271075,33.399815455637544,33.386509669297766,28.824285779959155,3779.736303731749,3041.4863037317477,7.0
3,17.32310179100276,11.623496122899416,11.213813843567669,12.55459191538379,18.903830157006205,18.942866949535453,19.678292656314586,20.26655724927586,18.740827513903714,19.439312642630266,21.424759801400878,20.428298838765063,21.931561830623814,20.525813206784374,22.22861969777792,21.855575969833314,24.971478214979054,26.50478819177526,23.758687152744717,30.911229784919488,2856.307417410495,2558.057417410513,5.0
4,18.365713426811958,12.390225869619002,12.327564793045871,19.80411454273741,20.7720175206509,35.330564066102234,36.54162620482311,33.26405143245926,33.5808559028604,37.291646143475155,33.50837861669644,38.45417553667634,34.60121823572839,34.53946329654085,37.99244583494513,38.16981663410013,35.001006480141314,38.026179848447704,46.619794843155454,42.18161999207941,4078.4120051028044,3171.9120051028212,5.0
5,16.514141384987433,10.738720665810781,11.340072766118453,19.544130591406134,21.920802873990294,16.922082447072903,14.466617683518272,26.090439391909904,29.224367951056124,31.382546010739134,16.643774150839345,19.17126596748283,16.57292982603074,19.79073366549132,20.83870517676483,16.68680065401788,29.6682156778144,19.53777070340675,23.812362017744682,24.62669083819378,3048.913429015985,2568.6634290159914,5.0
6,16.53387779813173,18.59913257555752,12.643283599193145,18.884646069282763,19.464203354280027,29.393494226015264,30.28948578002306,23.395909212070766,26.633666591340475,28.312080437617333,29.6684819256101,30.552846768082873,30.946038019832713,26.720718859228914,20.18449974547703,18.79983554780163,29.64149563213979,30.3127039488293,18.545584791309107,22.48576517397089,3609.9439154059255,2866.193915405941,6.0
7,17.20348894171151,19.342543024977523,12.718807562063414,20.407720564153458,19.69186779738513,35.707323152259995,25.260125309591075,25.6327510779644,35.57757133113569,34.76978044151065,36.46328285767114,35.58488011368888,33.49818081208184,36.488882817309786,37.69417647498843,35.01456899882836,34.17416537014075,36.12243465108114,41.47786169004712,44.53497668482487,3975.637211226783,3098.6372112268064,5.0
8,18.338267921511047,12.987218628031167,20.17839064146311,21.683238811758027,15.600082990712744,22.417677024163357,23.501828193265045,22.367523854375275,25.054978882769433,22.2134023813954,24.831274786393653,24.62265313278965,26.607104495073827,24.239622760746556,26.298050781018105,25.12367598006699,23.161476443143254,26.015578023615642,27.394325924044853,23.73118546256448,3093.3541386873144,2748.104138687333,6.0
9,15.032385313831558,19.742969800291483,13.236346095176936,13.549867276614847,13.140108267625658,21.452220904110877,20.360879053095932,17.849549330092426,20.737025215543667,21.38071874413192,28.95653102017931,21.660641361165094,19.30656930953241,22.48219827155653,21.043340283846938,22.60761179648801,20.259548503270675,27.08748531276289,24.599632279023353,24.296936094686846,3009.59892620534,2682.598926205357,6.0
10,17.920296480691825,18.925269380539596,12.087185091340482,20.175106948248146,20.482835092593394,29.796487718470512,31.195768454800014,28.01660161301059,31.51541150637854,33.40712101841907,29.643792881940175,37.39655014859375,32.856620415566,32.82231310660901,37.375912558633594,34.214373351223834,25.545007725164023,37.91960013556892,38.12424231376781,38.36579611267181,4068.6557074920593,3165.655707492075,5.0
11,17.445969177105937,21.0486971266318,20.162027359385405,19.110530428119063,12.192768044667023,28.930341478579713,29.985763984157764,18.738322693104063,31.54217264877837,30.046927132926527,27.138603428750976,28.65922612151306,30.497998029500586,27.534622908935294,29.648040219627678,30.841487551596433,28.408643319737752,28.63879082780334,34.73145520344724,43.08595733273169,3917.695021658515,3019.4450216585255,5.0
12,16.82890235219915,12.687922911700952,12.354591648969716,13.082054811957994,12.99224735123442,31.783702157182198,19.033165691420088,22.21743305434377,22.504441378424026,18.841635347543633,18.597037440563376,22.00760151773131,22.867570996717795,27.62896722430124,26.064123718560086,33.15638274932976,26.758105740427208,26.58927329833382,39.739726189549515,34.76309362258951,2951.0498139757237,2652.549813975742,4.0
13,14.97124848955581,19.303416708242914,20.418791318988625,21.676471185545193,21.521903923612577,35.60720275064144,32.684276136915884,34.509434519288334,35.652611202844945,34.96741245796886,35.826261275212154,37.08836499015706,32.249413016985876,34.91641032699662,36.49911077543501,37.36256509135228,34.14022131816379,36.31434567955406,32.492857091690745,35.78944032456533,4135.517878006085,3167.7678780061096,6.0
14,15.231868798791515,12.757155353006102,13.098026158032763,11.705654203514444,12.854145408780976,34.32999002597574,23.289902316881335,21.511390498799074,22.037702653748852,24.20988740449326,26.15519576899025,23.436393003133578,26.00009953728454,22.196970592286714,26.67273078319954,27.004381424891488,22.262687043248395,22.631919182302074,27.14738636108668,31.832541405414666,2881.8036394651735,2588.053639465192,4.0
15,15.749501589707695,20.016631965995025,19.5940110282365,18.620311863238378,19.71735578585189,35.397226268252176,35.499022897057536,36.841202191226216,36.22200717708938,36.961513683705824,37.844623290457015,40.27181897999458,42.55182531126184,44.70993531975391,43.18123765586496,47.062163455697466,46.76722116279134,47.31771103760057,60.1031009590115,59.56805407104832,4287.565880112086,3310.5658801121135,4.0
16,15.088625512738185,19.84397476538437,20.816882758389475,12.405613748187147,19.612710994340585,20.057920242017243,30.140011210713965,31.335293986417337,28.144676152875977,32.391370260629074,33.20878720091563,32.69779760868031,33.21150168237006,28.25958828152131,35.26418466080054,33.20532572534876,37.21004189732495,35.57990278905496,25.838919390290272,45.76147272926437,3995.2043145966236,3145.7043145966477,5.0
17,13.730473227932729,18.182555510612108,12.319798223098124,18.43962989084562,18.618452075666596,40.35976642733306,42.706607110060006,39.01702483536788,39.279747261238434,43.03282331059368,37.37134601769067,40.31644426360549,43.22497351257907,37.99417906874614,43.49606349416481,44.044803181265436,44.56572454432671,56.92969683394699,57.09413321987381,56.014832074432206,3970.1112529294205,3038.861252929448,4.0
