,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,user_accumulated_reward,overall_scaled_accumulated_reward
0,1.9506287739016295,1.9814916766293127,2.1053982924608188,2.1954589576212724,2.4613732059609164,2.4976391661011847,2.166221281490375,2.4102424708138077,2.6194181819394378,2.290651830952895,2.0874314461510313,2.5413893121073734,2.216182913391853,2.285417051226765,2.4940780693678293,2.651167332860545,2.6693762677149993,2.731288973833798,2.7743908090530836,2.7364665490340387,2393.285628130648,4124.2856281305985
1,1.8726917986591403,2.1564006529093454,2.437582782172096,2.1067372534514357,2.1604033629169055,2.4682698101707015,2.6559780778766067,2.6973167572111545,2.848178424704398,2.204802053687691,2.740096446365901,2.1496083203407523,2.7321617721514677,2.349271784581926,2.5857292654083066,2.73180148907257,2.7932792725211106,2.7880346876964914,2.855161877513798,2.864805772068996,2509.9155830740397,3106.415583073992
2,1.992801115241562,1.9004540382652195,1.9094407089291716,2.106236981290769,2.1405015071567,2.0738724545456604,2.2302943425215647,2.666814546888919,2.7969671765652397,2.309376005893567,2.120151397438284,2.5103167075021187,2.5328095068104957,2.1241987343607183,2.693776373884557,2.1582358641357113,2.698335308393593,1.9497268296202035,2.166015897006418,2.6682876750043403,2287.43065857274,3778.93065857271
3,2.0414364218090753,2.1093229101387463,2.0792721621473205,2.083160607806871,2.2280801791579723,2.4536874953792926,2.3302752036635566,2.0381339860566445,2.318719318151104,2.071254291395456,2.7085856118399114,2.362590300360424,2.218098239845793,2.43386352021843,2.7707336411490373,2.6497466541382098,2.6818316956535853,2.877605944314216,2.901331389571207,2.929013778705673,2414.3371675751264,3542.3371675750996
4,2.108466953630855,1.9864493535768109,2.2854493743382234,2.2111123031342625,2.378162120731586,1.995993409625232,2.298247067914638,2.454899610358836,2.5067415044711088,2.6505503841724205,2.809490162723403,2.879011196623735,2.2561484635131,2.541169953642207,2.6677999689694527,2.8160406661561552,2.799816057269358,2.238062882193927,2.196960332884758,2.6759908533596177,2437.8281309644844,3324.8281309644603
5,2.0157184173115983,1.8334312808954123,1.8287396663614837,2.046492870844378,2.2558712621134993,1.882559582116964,2.3226466541546116,2.4107779861132843,1.90864429884542,2.460223566405982,2.4838579179545794,1.943150864536575,2.363886882494687,1.8413476887429556,2.095988359038579,2.2344820024326517,2.2361163457570905,2.3882095649789137,2.4224980460168184,2.038575417144898,2150.6609337130194,4120.66093371296
6,2.1224409739286747,2.0099675427581913,1.9180382063441905,2.162819402353154,1.9915830566728814,2.2170965890614487,2.388403948248785,2.0633857092611336,2.5354887687938525,2.5833268609883366,2.7008043657190437,2.6252889643138575,2.6513873922480222,2.677317436268094,2.6320310424067164,1.92274713391702,2.6347387998205467,2.6214573455829195,2.0505223539597033,2.6610053991173346,2358.492564588195,3833.9925645881676
7,1.9325023501813028,2.1187179788515365,2.0636450972613485,1.9413030489501315,2.161501745423335,2.1436601230491625,2.5445877274621598,2.131943384574885,2.2374162272065754,2.5676993448365386,2.2007005327715365,2.3718751674819982,2.601422028619547,2.234954887694733,1.9902064011859515,2.531551997047825,2.4339499906491415,2.3808009404000874,2.121688131087576,2.506139365297672,2260.8133235016517,4222.313323501612
8,2.0242635879452036,1.971818905688651,2.0261879858803447,2.5217191894228144,2.1165247410458554,2.218128080749044,2.1649239115086565,2.6540360526625766,2.195913317388309,2.6170094835489732,2.7596763744574586,2.332258412996112,2.7175050575009347,2.7178375370746632,2.8193584414526125,2.8869205730181573,2.8299107631051537,2.2486665547103213,2.7721759113489695,2.092712844857277,2434.3773863181045,3324.377386318083
9,2.1441097822740844,2.0753846830465017,2.068926429934903,1.831106236071881,2.0882903250521134,2.3004909755293625,2.425505888386874,2.3062086854956645,2.858077016607405,2.110658398066901,2.4182378526343147,2.5646669254246293,2.108564330471465,2.3836782762515276,2.5957698659752095,2.084289853285761,2.3380724996264406,2.201550494569541,2.314853174752422,2.723498342166576,2297.0970017811796,3126.097001781176
10,2.110741736200479,2.012939815366366,2.314982640250305,1.932369541715421,2.0388429784199658,2.0525402332390645,2.27069402902668,2.1514814873314463,2.2593780727429387,2.1612792037696797,2.2763306692106164,2.3934762399103184,2.416320615286231,2.479633318084729,1.8333895588154965,2.3996313668193165,2.680273619624607,2.4788978795128473,1.8282501671692648,2.406949787164619,2224.92014798302,2893.420147983017
